order_count,distance_uncharge,distance_charge,max_dist,obj_uncharge,obj_charge,num_veh,battery_swapping,num_vehicles,scenario
46,21.976938372251983,21.976938372251983,5.782456783526166,21.976938372251983,21.976938372251983,5,0,5,74
42,20.39502963947954,20.39502963947954,5.205329513962246,20.39502963947954,20.39502963947954,5,0,5,75
57,21.96606621347882,21.96606621347882,6.20393763903215,21.96606621347882,21.96606621347882,5,0,5,76
43,22.43236730585209,22.43236730585209,6.616834851554052,22.43236730585209,22.43236730585209,4,0,5,77
57,22.596765133533,22.596765133533,7.371074477736216,22.596765133533,22.596765133533,5,0,5,78
46,21.27408627139076,21.27408627139076,7.2608025650266566,21.27408627139076,21.27408627139076,4,0,5,79
47,21.880485789205515,21.880485789205515,5.735292728696237,21.880485789205515,21.880485789205515,5,0,5,80
60,25.88088471050244,25.88088471050244,7.725878310363254,25.88088471050244,25.88088471050244,5,0,5,81
68,28.978553941367274,28.978553941367274,6.4375563895758505,28.978553941367274,28.978553941367274,5,0,5,82
53,22.471305628394255,22.471305628394255,5.56282016230256,22.471305628394255,22.471305628394255,5,0,5,83
49,20.454097953198204,20.454097953198204,6.328796276734561,20.454097953198204,20.454097953198204,5,0,5,84
47,21.312238557421054,21.312238557421054,7.5714516509873615,21.312238557421054,21.312238557421054,4,0,5,85
50,21.87133731840382,21.87133731840382,7.097272795058845,21.87133731840382,21.87133731840382,4,0,5,86
55,25.638725813066227,25.638725813066227,7.34226390942871,25.638725813066227,25.638725813066227,5,0,5,87
46,23.501911342537934,23.501911342537934,5.455312736898355,23.501911342537934,23.501911342537934,5,0,5,88
51,20.33954105409671,20.33954105409671,5.136554736724372,20.33954105409671,20.33954105409671,5,0,5,89
33,15.060560229659364,15.060560229659364,6.5628133272024565,15.060560229659364,15.060560229659364,3,0,5,90
52,23.382082717138704,23.382082717138704,6.55204928728547,23.382082717138704,23.382082717138704,5,0,6,1
45,20.47874656691563,20.47874656691563,6.2510308573701,20.47874656691563,20.47874656691563,4,0,6,2
47,17.92160202318963,17.92160202318963,6.669981483092448,17.92160202318963,17.92160202318963,5,0,6,3
50,19.407149514707893,19.407149514707893,6.170578000919632,19.407149514707893,19.407149514707893,5,0,6,4
45,17.816689450333676,17.816689450333676,4.500615159009284,17.816689450333676,17.816689450333676,5,0,6,5
40,20.41815278312849,20.41815278312849,6.1969266904445295,20.41815278312849,20.41815278312849,5,0,6,6
71,28.510574521232304,28.546962730063253,8.080209899710441,28.510574521232304,28.546962730063253,6,1,6,7
61,24.73542011010725,24.73542011010725,6.716985223756323,24.73542011010725,24.73542011010725,6,0,6,8
50,19.439050169634758,19.439050169634758,5.367033069457046,19.439050169634758,19.439050169634758,5,0,6,9
48,24.437242596343843,24.437242596343843,7.606959996023217,24.437242596343843,24.437242596343843,4,0,6,10
52,23.29170218847478,23.29170218847478,7.475650887941641,23.29170218847478,23.29170218847478,4,0,6,11
51,19.263773969453315,19.263773969453315,5.854866591273441,19.263773969453315,19.263773969453315,5,0,6,12
44,17.112197546820436,17.112197546820436,5.060823691699704,17.112197546820436,17.112197546820436,4,0,6,13
53,21.996831620415826,21.996831620415826,5.40110728621671,21.996831620415826,21.996831620415826,5,0,6,14
43,17.256280835622057,17.256280835622057,5.126177812022319,17.256280835622057,17.256280835622057,4,0,6,15
52,21.795034610461432,21.795034610461432,5.19254414853294,21.795034610461432,21.795034610461432,5,0,6,16
39,16.03545739247145,16.03545739247145,4.910923111337568,16.03545739247145,16.03545739247145,4,0,6,17
47,22.809440515987923,22.809440515987923,8.045681459480283,22.809440515987923,22.809440515987923,4,1,6,18
45,19.983191867473625,19.983191867473625,6.303454211043037,19.983191867473625,19.983191867473625,4,0,6,19
38,18.192467098313596,18.192467098313596,6.279722122112171,18.192467098313596,18.192467098313596,4,0,6,20
49,22.952871363416065,22.952871363416065,6.314311456870519,22.952871363416065,22.952871363416065,4,0,6,21
46,20.044418830079408,20.044418830079408,7.219183640498589,20.044418830079408,20.044418830079408,4,0,6,22
57,23.810218474654206,23.810218474654206,6.5512800278375005,23.810218474654206,23.810218474654206,5,0,6,23
43,19.875334609218687,19.875334609218687,5.926052916102253,19.875334609218687,19.875334609218687,4,0,6,24
48,20.78479438776144,20.78479438776144,5.367346241316316,20.78479438776144,20.78479438776144,5,0,6,25
46,20.252302185989286,20.252302185989286,7.445936843675047,20.252302185989286,20.252302185989286,4,0,6,26
63,27.44699193458188,27.44699193458188,7.167509040973318,27.44699193458188,27.44699193458188,6,0,6,27
44,17.51827084394845,17.51827084394845,6.0743068587122675,17.51827084394845,17.51827084394845,4,0,6,28
53,22.265232331266233,22.265232331266233,7.8700224936930665,22.265232331266233,22.265232331266233,4,0,6,29
39,19.37495370773112,19.37495370773112,6.762656119900084,19.37495370773112,19.37495370773112,4,0,6,30
63,28.54572371282638,28.54572371282638,6.814503461046145,28.54572371282638,28.54572371282638,6,0,6,31
53,22.38729417028099,22.38729417028099,5.53396050554886,22.38729417028099,22.38729417028099,5,0,6,32
54,23.972390545192436,23.972390545192436,6.019053152223893,23.972390545192436,23.972390545192436,5,0,6,33
53,24.521798998347148,24.521798998347148,6.156825158139361,24.521798998347148,24.521798998347148,6,0,6,34
51,20.104866591273442,20.104866591273442,6.066444629475438,20.104866591273442,20.104866591273442,5,0,6,35
49,24.60465283905204,24.60465283905204,7.0068276436303085,24.60465283905204,24.60465283905204,5,0,6,36
50,19.573084618539276,19.573084618539276,5.420747014304,19.573084618539276,19.573084618539276,5,0,6,37
38,18.241832055376737,18.241832055376737,6.2690040637776985,18.241832055376737,18.241832055376737,4,0,6,38
43,21.409896603576623,21.409896603576623,7.50871164576783,21.409896603576623,21.409896603576623,4,0,6,39
43,21.76339741757491,21.76339741757491,6.224793393565065,21.76339741757491,21.76339741757491,5,0,6,40
60,25.06055836554116,25.06055836554116,6.1136913268793425,25.06055836554116,25.06055836554116,5,0,6,41
56,24.237031950986122,24.237031950986122,7.590473113201686,24.237031950986122,24.237031950986122,6,0,6,42
50,22.205805485478518,22.205805485478518,6.3506443635279055,22.205805485478518,22.205805485478518,5,0,6,43
41,19.137972087936667,19.137972087936667,6.856336137795617,19.137972087936667,19.137972087936667,4,0,6,44
45,20.814982539426104,20.814982539426104,7.602036859830738,20.814982539426104,20.814982539426104,4,0,6,45
58,27.584200355425207,27.584200355425207,6.728352616600594,27.584200355425207,27.584200355425207,6,0,6,46
52,28.43956155939702,28.43956155939702,7.690423403382753,28.43956155939702,28.43956155939702,5,0,6,47
38,16.70722221531808,16.70722221531808,4.738047274037805,16.70722221531808,16.70722221531808,4,0,6,48
52,21.473154833658516,21.473154833658516,5.605576198938695,21.473154833658516,21.473154833658516,5,0,6,49
53,22.499839064461206,22.499839064461206,5.3113549653895396,22.499839064461206,22.499839064461206,5,0,6,50
46,14.949995650390843,14.949995650390843,4.969739769097893,14.949995650390843,14.949995650390843,4,0,6,51
60,26.449786869151332,26.449786869151332,5.925932369791344,26.449786869151332,26.449786869151332,5,0,6,52
43,24.684011458113265,24.684011458113265,6.838042924428649,24.684011458113265,24.684011458113265,4,0,6,53
39,16.054882746964594,16.054882746964594,6.543097170268557,16.054882746964594,16.054882746964594,3,0,6,54
56,22.50220711596058,22.50220711596058,4.507481327749264,22.50220711596058,22.50220711596058,6,0,6,55
44,21.007748518026023,21.007748518026023,7.43858414008227,21.007748518026023,21.007748518026023,4,0,6,56
60,32.17638845738005,32.17638845738005,6.964832167223831,32.17638845738005,32.17638845738005,6,0,6,57
57,25.23215603912163,25.23215603912163,5.457283109846274,25.23215603912163,25.23215603912163,6,0,6,58
51,23.411834665142234,23.411834665142234,6.153180185666174,23.411834665142234,23.411834665142234,5,0,6,59
49,23.907225943554504,23.907225943554504,7.50560353933911,23.907225943554504,23.907225943554504,4,0,6,60
57,24.36944523842072,24.36944523842072,6.62393341369754,24.36944523842072,24.36944523842072,5,0,6,61
53,21.43122584413486,21.43122584413486,6.008220761305878,21.43122584413486,21.43122584413486,5,0,6,62
65,37.2576751960431,37.345715013608064,9.032159145985311,37.2576751960431,37.345715013608064,6,1,6,63
54,22.031870829035505,22.031870829035505,6.431056209377757,22.031870829035505,22.031870829035505,5,0,6,64
48,22.713152596716668,22.713152596716668,7.066489989685212,22.713152596716668,22.713152596716668,5,0,6,65
45,24.097948848596317,24.134337057427267,8.095656604570816,24.097948848596317,24.134337057427267,5,1,6,66
47,20.159373407732364,20.159373407732364,6.474565349770716,20.159373407732364,20.159373407732364,4,0,6,67
52,21.071094983036524,21.071094983036524,5.595787714218251,21.071094983036524,21.071094983036524,5,0,6,68
47,24.520858240023863,24.520858240023863,7.039606919606796,24.520858240023863,24.520858240023863,5,0,6,69
61,24.996834105906775,24.996834105906775,5.656697776728348,24.996834105906775,24.996834105906775,6,0,6,70
58,28.229464873799202,28.314438838281536,8.87254650974934,28.229464873799202,28.314438838281536,5,1,6,71
50,18.168244124920776,18.168244124920776,5.166816831744692,18.168244124920776,18.168244124920776,4,0,6,72
54,28.891883629313885,29.050951943032548,9.261005753911544,28.891883629313885,29.050951943032548,5,0,6,73
46,21.976938372251983,21.976938372251983,5.782456783526166,21.976938372251983,21.976938372251983,5,0,6,74
42,20.39502963947954,20.39502963947954,5.205329513962246,20.39502963947954,20.39502963947954,5,0,6,75
57,25.47501025265016,25.47501025265016,7.036191855046169,25.47501025265016,25.47501025265016,6,0,6,76
43,22.43236730585209,22.43236730585209,6.616834851554052,22.43236730585209,22.43236730585209,4,0,6,77
57,22.596765133533,22.596765133533,7.371074477736216,22.596765133533,22.596765133533,5,0,6,78
46,21.27408627139076,21.27408627139076,7.2608025650266566,21.27408627139076,21.27408627139076,4,0,6,79
47,21.880485789205515,21.880485789205515,5.735292728696237,21.880485789205515,21.880485789205515,5,0,6,80
60,24.096153081387403,24.096153081387403,5.650924602632135,24.096153081387403,24.096153081387403,6,0,6,81
68,25.862429318851206,25.862429318851206,6.914177861732139,25.862429318851206,25.862429318851206,6,0,6,82
53,22.471305628394255,22.471305628394255,5.56282016230256,22.471305628394255,22.471305628394255,5,0,6,83
49,20.454097953198204,20.454097953198204,6.328796276734561,20.454097953198204,20.454097953198204,5,0,6,84
47,21.312238557421054,21.312238557421054,7.5714516509873615,21.312238557421054,21.312238557421054,4,0,6,85
50,21.87133731840382,21.87133731840382,7.097272795058845,21.87133731840382,21.87133731840382,4,0,6,86
55,21.776784893186026,21.776784893186026,5.22859805883157,21.776784893186026,21.776784893186026,6,0,6,87
46,23.501911342537934,23.501911342537934,5.455312736898355,23.501911342537934,23.501911342537934,5,0,6,88
51,21.037881988889858,21.037881988889858,5.214625250102525,21.037881988889858,21.037881988889858,5,0,6,89
33,15.060560229659364,15.060560229659364,6.5628133272024565,15.060560229659364,15.060560229659364,3,0,6,90
