order_count,distance_uncharge,distance_charge,max_dist,obj_uncharge,obj_charge,num_veh,battery_swapping,num_vehicles,scenario
35,16.00453726372302,16.00453726372302,6.123914772515442,16.00453726372302,16.00453726372302,4,0,4,30
45,19.446243180434216,19.446243180434216,5.9982601563373805,19.446243180434216,19.446243180434216,4,0,4,31
41,15.86818571588353,15.86818571588353,6.049473697292058,15.86818571588353,15.86818571588353,4,0,4,32
41,21.512440503560462,21.512440503560462,7.085576696036885,21.512440503560462,21.512440503560462,4,0,4,33
47,19.395978475648402,19.395978475648402,6.016616128350752,19.395978475648402,19.395978475648402,4,0,4,34
43,16.763822436526777,16.763822436526777,6.277031578162477,16.763822436526777,16.763822436526777,4,0,4,35
39,18.628317198354612,18.628317198354612,7.757555892477662,18.628317198354612,18.628317198354612,3,0,4,36
42,16.75893596132576,16.75893596132576,5.383605080343495,16.75893596132576,16.75893596132576,4,0,4,37
36,17.464624628729787,17.464624628729787,7.273031180483925,17.464624628729787,17.464624628729787,3,0,4,38
36,18.519086706351672,18.519086706351672,6.724199982601564,18.519086706351672,18.519086706351672,4,0,4,39
29,12.55165595834317,12.55165595834317,5.74078007133359,12.55165595834317,12.55165595834317,3,0,4,40
40,17.614861371742457,17.614861371742457,6.341717722793196,17.614861371742457,17.614861371742457,4,0,4,41
31,15.165487715460996,15.165487715460996,7.685121229820922,15.165487715460996,15.165487715460996,3,0,4,42
28,14.474318043421526,14.474318043421526,5.378499881939179,14.474318043421526,14.474318043421526,3,0,4,43
34,14.687765170815364,14.687765170815364,5.578068649259944,14.687765170815364,14.687765170815364,3,0,4,44
39,19.1818503237352,19.1818503237352,6.086501920041758,19.1818503237352,19.1818503237352,4,0,4,45
41,16.57903550523817,16.57903550523817,5.29724359054022,16.57903550523817,16.57903550523817,4,0,4,46
41,18.292265773546927,18.292265773546927,5.883302471820747,18.292265773546927,18.292265773546927,4,0,4,47
31,16.143372438390895,16.143372438390895,6.925199771334833,16.143372438390895,16.143372438390895,3,0,4,48
39,19.42346614139958,19.42346614139958,5.337817987497981,19.42346614139958,19.42346614139958,4,0,4,49
42,18.26887419687574,18.26887419687574,5.58507152000199,18.26887419687574,18.26887419687574,4,0,4,50
44,17.423772478158746,17.423772478158746,5.759881690630943,17.423772478158746,17.423772478158746,4,0,4,51
45,21.91429219431568,21.91429219431568,7.231364410255136,21.91429219431568,21.91429219431568,4,0,4,52
34,16.2203723265438,16.2203723265438,5.698464587967739,16.2203723265438,16.2203723265438,4,0,4,53
44,17.856097530664744,17.856097530664744,6.895073135571105,17.856097530664744,17.856097530664744,4,0,4,54
44,19.745039581443326,19.745039581443326,6.87828675109051,19.745039581443326,19.745039581443326,4,0,4,55
38,20.192638597188914,20.192638597188914,7.221244733866058,20.192638597188914,20.192638597188914,4,0,4,56
47,21.730377670349334,21.730377670349334,7.231364410255136,21.730377670349334,21.730377670349334,4,0,4,57
43,19.791479737035058,19.791479737035058,6.796449476182783,19.791479737035058,19.791479737035058,4,0,4,58
43,23.78342177538618,23.78342177538618,6.795303664856401,23.78342177538618,23.78342177538618,4,0,4,59
44,17.841217517740194,17.841217517740194,5.5283507524823845,17.841217517740194,17.841217517740194,4,0,4,60
55,29.477204941156003,29.477204941156003,8.896701753513865,44.477204941156,44.477204941156,4,0,4,61
47,19.534917419563303,19.534917419563303,5.310618638696608,19.534917419563303,19.534917419563303,4,0,4,62
44,22.426294630096812,22.426294630096812,7.846495457765296,22.426294630096812,22.426294630096812,4,0,4,63
32,18.865464103297008,18.865464103297008,7.5474778480619396,18.865464103297008,18.865464103297008,3,0,4,64
43,19.54061292206743,19.54061292206743,6.308510321001155,19.54061292206743,19.54061292206743,4,0,4,65
38,13.10822013993314,13.10822013993314,4.1480700162799655,13.10822013993314,13.10822013993314,4,0,4,66
46,18.229382231225223,18.229382231225223,6.273851392496303,18.229382231225223,18.229382231225223,4,0,4,67
30,13.699318975480633,13.699318975480633,6.843227037170519,13.699318975480633,13.699318975480633,3,0,4,68
37,17.568429915369034,17.568429915369034,5.963199199671915,17.568429915369034,17.568429915369034,4,0,4,69
42,17.337758335715264,17.337758335715264,5.156592143363118,17.337758335715264,17.337758335715264,4,0,4,70
50,25.770134340785663,25.770134340785663,8.021706413809389,25.770134340785663,25.770134340785663,4,0,4,71
43,19.35691463581344,19.35691463581344,5.796281705543888,19.35691463581344,19.35691463581344,4,0,4,72
41,17.27088993003343,17.27088993003343,5.777550424397579,17.27088993003343,17.27088993003343,4,0,4,73
34,15.613273143027577,15.613273143027577,6.3539382604048855,15.613273143027577,15.613273143027577,3,0,4,74
46,23.068479625187972,23.068479625187972,7.333337890066735,23.068479625187972,23.068479625187972,4,0,4,75
47,20.446690568804605,20.446690568804605,6.1995644177116125,20.446690568804605,20.446690568804605,4,0,4,76
38,21.627775361328247,21.627775361328247,7.222201026507762,21.627775361328247,21.627775361328247,4,0,4,77
47,25.71693986354655,25.71693986354655,7.173748865994757,25.71693986354655,25.71693986354655,4,0,4,78
35,18.12672834826699,18.12672834826699,6.708048641057826,18.12672834826699,18.12672834826699,3,0,4,79
47,22.54455739619969,22.54455739619969,6.357106018616327,22.54455739619969,22.54455739619969,4,0,4,80
49,23.54252550735084,23.54252550735084,6.830349708576185,23.54252550735084,23.54252550735084,4,0,4,81
42,17.669127095579555,17.669127095579555,6.087035679222538,17.669127095579555,17.669127095579555,4,0,4,82
55,26.862625051263255,26.862625051263255,7.424424298159495,26.862625051263255,26.862625051263255,4,0,4,83
48,20.717559993537726,20.717559993537726,6.30564020033057,20.717559993537726,20.717559993537726,4,0,4,84
48,21.227796488001292,21.227796488001292,7.349002696757677,21.227796488001292,21.227796488001292,4,0,4,85
34,14.583787763928074,14.583787763928074,6.204301763455828,14.583787763928074,14.583787763928074,3,0,4,86
46,20.64099133806405,20.64099133806405,6.504466427231039,20.64099133806405,20.64099133806405,4,0,4,87
35,15.628317198354607,15.628317198354607,5.2585973131842865,15.628317198354607,15.628317198354607,4,0,4,88
35,19.14505200889806,19.14505200889806,6.47938285259796,19.14505200889806,19.14505200889806,4,0,4,89
27,14.84535772428449,14.84535772428449,6.003863695676488,14.84535772428449,14.84535772428449,3,0,4,90
38,17.335897324368997,17.335897324368997,5.32483688965663,17.335897324368997,17.335897324368997,4,0,5,1
31,15.459678501746058,15.459678501746058,6.059759280201822,15.459678501746058,15.459678501746058,3,0,5,2
32,13.238505225744715,13.238505225744715,4.656052791827706,13.238505225744715,13.238505225744715,4,0,5,3
31,14.831904383163284,14.831904383163284,6.420110107248935,14.831904383163284,14.831904383163284,3,0,5,4
34,13.412141001901402,13.412141001901402,5.924124175127692,13.412141001901402,13.412141001901402,3,0,5,5
33,16.39897287086632,16.39897287086632,5.728653982377869,16.39897287086632,16.39897287086632,4,0,5,6
48,23.451933090583715,23.451933090583715,7.139408701703804,23.451933090583715,23.451933090583715,5,0,5,7
53,22.820686741148545,22.820686741148545,6.4986864180347235,22.820686741148545,22.820686741148545,4,0,5,8
41,19.028750295152047,19.028750295152047,6.472031391750654,19.028750295152047,19.028750295152047,4,0,5,9
42,20.967095828103446,20.967095828103446,6.725330259609529,20.967095828103446,20.967095828103446,4,0,5,10
41,21.31197198851703,21.31197198851703,6.483183168255309,21.31197198851703,21.31197198851703,4,0,5,11
36,15.422850361017561,15.422850361017561,6.250848795158262,15.422850361017561,15.422850361017561,4,0,5,12
42,17.38509140392956,17.38509140392956,5.288573576745747,17.38509140392956,17.38509140392956,4,0,5,13
32,15.73521443573142,15.73521443573142,6.15699230740552,15.73521443573142,15.73521443573142,4,0,5,14
35,18.989775932991165,18.989775932991165,6.088745075621063,18.989775932991165,18.989775932991165,4,0,5,15
35,18.087094088259786,18.087094088259786,6.782733294393976,18.087094088259786,18.087094088259786,4,0,5,16
34,15.42015546745871,15.42015546745871,5.634036934395467,15.42015546745871,15.42015546745871,4,0,5,17
39,21.276582325673882,21.276582325673882,7.256819565784733,21.276582325673882,21.276582325673882,4,0,5,18
34,16.67058545739247,16.67058545739247,5.720504678936707,16.67058545739247,16.67058545739247,3,0,5,19
37,19.78747561112009,19.78747561112009,6.387606099394784,19.78747561112009,19.78747561112009,4,0,5,20
41,18.290531522238933,18.290531522238933,5.8413212869872115,18.290531522238933,18.290531522238933,4,0,5,21
33,15.376436924453504,15.376436924453504,5.782144233039632,15.376436924453504,15.376436924453504,4,0,5,22
35,16.21924267090857,16.21924267090857,6.363998285011246,16.21924267090857,16.21924267090857,3,0,5,23
33,16.292012253470368,16.292012253470368,5.244308225732288,16.292012253470368,16.292012253470368,4,0,5,24
38,15.051555295959835,15.051555295959835,5.679586041482844,15.051555295959835,15.051555295959835,3,0,5,25
43,18.14218250960021,18.14218250960021,6.4298414256776075,18.14218250960021,18.14218250960021,4,0,5,26
47,20.790767643878855,20.790767643878855,5.42640212758025,20.790767643878855,20.790767643878855,5,0,5,27
37,15.524282003802803,15.524282003802803,6.477058297190154,15.524282003802803,15.524282003802803,3,0,5,28
48,23.23724197497111,23.23724197497111,6.061948997725775,23.23724197497111,23.23724197497111,4,0,5,29
35,16.00453726372302,16.00453726372302,6.123914772515442,16.00453726372302,16.00453726372302,4,0,5,30
45,19.74427467160451,19.74427467160451,5.775954739209862,19.74427467160451,19.74427467160451,5,0,5,31
41,15.86818571588353,15.86818571588353,6.049473697292058,15.86818571588353,15.86818571588353,4,0,5,32
41,21.512440503560462,21.512440503560462,7.085576696036885,21.512440503560462,21.512440503560462,4,0,5,33
47,19.395978475648402,19.395978475648402,6.016616128350752,19.395978475648402,19.395978475648402,4,0,5,34
43,16.763822436526777,16.763822436526777,6.277031578162477,16.763822436526777,16.763822436526777,4,0,5,35
39,18.628317198354612,18.628317198354612,7.757555892477662,18.628317198354612,18.628317198354612,3,0,5,36
42,16.75893596132576,16.75893596132576,5.383605080343495,16.75893596132576,16.75893596132576,4,0,5,37
36,17.464624628729787,17.464624628729787,7.273031180483925,17.464624628729787,17.464624628729787,3,0,5,38
36,18.519086706351672,18.519086706351672,6.724199982601564,18.519086706351672,18.519086706351672,4,0,5,39
29,12.55165595834317,12.55165595834317,5.74078007133359,12.55165595834317,12.55165595834317,3,0,5,40
40,17.614861371742457,17.614861371742457,6.341717722793196,17.614861371742457,17.614861371742457,4,0,5,41
31,15.165487715460996,15.165487715460996,7.685121229820922,15.165487715460996,15.165487715460996,3,0,5,42
28,14.474318043421526,14.474318043421526,5.378499881939179,14.474318043421526,14.474318043421526,3,0,5,43
34,14.687765170815364,14.687765170815364,5.578068649259944,14.687765170815364,14.687765170815364,3,0,5,44
39,19.1818503237352,19.1818503237352,6.086501920041758,19.1818503237352,19.1818503237352,4,0,5,45
41,16.57903550523817,16.57903550523817,5.29724359054022,16.57903550523817,16.57903550523817,4,0,5,46
41,18.292265773546927,18.292265773546927,5.883302471820747,18.292265773546927,18.292265773546927,4,0,5,47
31,16.143372438390895,16.143372438390895,6.925199771334833,16.143372438390895,16.143372438390895,3,0,5,48
39,19.42346614139958,19.42346614139958,5.337817987497981,19.42346614139958,19.42346614139958,4,0,5,49
42,18.179085215057107,18.179085215057107,4.925484360048219,18.179085215057107,18.179085215057107,5,0,5,50
44,17.423772478158746,17.423772478158746,5.759881690630943,17.423772478158746,17.423772478158746,4,0,5,51
45,19.790926715299438,19.790926715299438,6.5246722258814165,19.790926715299438,19.790926715299438,4,0,5,52
34,16.2203723265438,16.2203723265438,5.698464587967739,16.2203723265438,16.2203723265438,4,0,5,53
44,17.856097530664744,17.856097530664744,6.895073135571105,17.856097530664744,17.856097530664744,4,0,5,54
44,19.67931388022419,19.67931388022419,5.512466601215404,19.67931388022419,19.67931388022419,4,0,5,55
38,20.192638597188914,20.192638597188914,7.221244733866058,20.192638597188914,20.192638597188914,4,0,5,56
47,21.730377670349334,21.730377670349334,7.231364410255136,21.730377670349334,21.730377670349334,4,0,5,57
43,19.791479737035058,19.791479737035058,6.796449476182783,19.791479737035058,19.791479737035058,4,0,5,58
43,23.78342177538618,23.78342177538618,6.795303664856401,23.78342177538618,23.78342177538618,4,0,5,59
44,17.841217517740194,17.841217517740194,5.5283507524823845,17.841217517740194,17.841217517740194,4,0,5,60
55,26.360181192290003,26.360181192290003,6.160342749201535,26.360181192290003,26.360181192290003,5,0,5,61
47,19.534917419563303,19.534917419563303,5.310618638696608,19.534917419563303,19.534917419563303,4,0,5,62
44,20.570644487802454,20.570644487802454,6.363936769110321,20.570644487802454,20.570644487802454,5,0,5,63
32,18.865464103297008,18.865464103297008,7.5474778480619396,18.865464103297008,18.865464103297008,3,0,5,64
43,19.54061292206743,19.54061292206743,6.308510321001155,19.54061292206743,19.54061292206743,4,0,5,65
38,13.10822013993314,13.10822013993314,4.1480700162799655,13.10822013993314,13.10822013993314,4,0,5,66
46,23.817723414567464,23.817723414567464,6.089585171561013,23.817723414567464,23.817723414567464,5,0,5,67
30,13.699318975480633,13.699318975480633,6.843227037170519,13.699318975480633,13.699318975480633,3,0,5,68
37,17.568429915369034,17.568429915369034,5.963199199671915,17.568429915369034,17.568429915369034,4,0,5,69
42,18.212035989908905,18.212035989908905,4.800282103222439,18.212035989908905,18.212035989908905,5,0,5,70
50,28.034395466464513,28.034395466464513,8.686440404140829,28.034395466464513,28.034395466464513,5,0,5,71
43,19.35691463581344,19.35691463581344,5.796281705543888,19.35691463581344,19.35691463581344,4,0,5,72
41,17.27088993003343,17.27088993003343,5.777550424397579,17.27088993003343,17.27088993003343,4,0,5,73
34,15.613273143027577,15.613273143027577,6.3539382604048855,15.613273143027577,15.613273143027577,3,0,5,74
46,21.055614724048368,21.055614724048368,6.155430176345583,21.055614724048368,21.055614724048368,5,0,5,75
47,19.49310835497782,19.49310835497782,6.372475051884623,19.49310835497782,19.49310835497782,5,0,5,76
38,21.627775361328247,21.627775361328247,7.222201026507762,21.627775361328247,21.627775361328247,4,0,5,77
47,25.71693986354655,25.71693986354655,7.173748865994757,25.71693986354655,25.71693986354655,4,0,5,78
35,18.12672834826699,18.12672834826699,6.708048641057826,18.12672834826699,18.12672834826699,3,0,5,79
47,21.198217281618554,21.198217281618554,6.394677321137858,21.198217281618554,21.198217281618554,4,0,5,80
49,20.970785539413676,20.970785539413676,6.170755092149578,20.970785539413676,20.970785539413676,5,0,5,81
42,17.669127095579555,17.669127095579555,6.087035679222538,17.669127095579555,17.669127095579555,4,0,5,82
55,28.579374774752385,28.579374774752385,6.55797904731132,28.579374774752385,28.579374774752385,5,0,5,83
48,20.717559993537726,20.717559993537726,6.30564020033057,20.717559993537726,20.717559993537726,4,0,5,84
48,21.227796488001292,21.227796488001292,7.349002696757677,21.227796488001292,21.227796488001292,4,0,5,85
34,14.583787763928074,14.583787763928074,6.204301763455828,14.583787763928074,14.583787763928074,3,0,5,86
46,20.64099133806405,20.64099133806405,6.504466427231039,20.64099133806405,20.64099133806405,4,0,5,87
35,15.628317198354607,15.628317198354607,5.2585973131842865,15.628317198354607,15.628317198354607,4,0,5,88
35,19.14505200889806,19.14505200889806,6.47938285259796,19.14505200889806,19.14505200889806,4,0,5,89
27,14.84535772428449,14.84535772428449,6.003863695676488,14.84535772428449,14.84535772428449,3,0,5,90
