order_count,distance_uncharge,distance_charge,max_dist,obj_uncharge,obj_charge,num_veh,battery_swapping,num_vehicles,scenario
47,16.714738961313333,16.714738961313333,5.853526290280487,16.714738961313333,16.714738961313333,4,0,5,62
44,20.58774404414232,20.58774404414232,5.917576770601613,20.58774404414232,20.58774404414232,5,0,5,63
32,16.765346663849776,16.765346663849776,6.746005816048816,16.765346663849776,16.765346663849776,3,0,5,64
43,19.47463432214448,19.47463432214448,5.9600792871611965,19.47463432214448,19.47463432214448,4,0,5,65
38,13.35781749039979,13.35781749039979,3.944597164054829,13.35781749039979,13.35781749039979,4,0,5,66
46,19.688695365802133,19.688695365802133,7.604232791082058,19.688695365802133,19.688695365802133,4,0,5,67
30,13.699318975480633,13.699318975480633,6.843227037170519,13.699318975480633,13.699318975480633,3,0,5,68
37,19.320366734189175,19.320366734189175,6.8878552698621816,19.320366734189175,19.320366734189175,4,0,5,69
42,19.120900493369952,19.120900493369952,5.9451097965625666,19.120900493369952,19.120900493369952,4,0,5,70
50,21.055982576708463,21.055982576708463,6.166132700361639,21.055982576708463,21.055982576708463,5,0,5,71
43,21.59498800750618,21.59498800750618,7.4507531037568215,21.59498800750618,21.59498800750618,4,0,5,72
41,17.666437794375337,17.666437794375337,5.810704388134267,17.666437794375337,17.666437794375337,4,0,5,73
34,16.387986379509616,16.387986379509616,6.949008289112308,16.387986379509616,16.387986379509616,3,0,5,74
46,19.047942013496215,19.047942013496215,6.209390184796251,19.047942013496215,19.047942013496215,5,0,5,75
47,22.37498353362248,22.37498353362248,6.760491257285596,22.37498353362248,22.37498353362248,4,0,5,76
38,19.89799669429704,19.89799669429704,5.5853927697068375,19.89799669429704,19.89799669429704,4,0,5,77
47,24.037744044142322,24.037744044142322,7.987407881491793,24.037744044142322,24.037744044142322,5,0,5,78
35,19.494327488287126,19.494327488287126,7.383390706749351,19.494327488287126,19.494327488287126,4,0,5,79
47,22.85106006188873,22.85106006188873,6.771252190338897,22.85106006188873,22.85106006188873,5,0,5,80
49,24.08147004362037,24.08147004362037,7.301849205264271,24.08147004362037,24.08147004362037,5,0,5,81
42,19.624528067406512,19.624528067406512,7.68198826848273,19.624528067406512,19.624528067406512,4,0,5,82
55,26.583651683298744,26.583651683298744,7.171713870282228,26.583651683298744,26.583651683298744,5,0,5,83
48,19.493273640125768,19.493273640125768,5.651340300992954,19.493273640125768,19.493273640125768,4,0,5,84
48,21.89011147426896,21.89011147426896,7.197656803410095,21.89011147426896,21.89011147426896,5,0,5,85
34,16.063201063790125,16.063201063790125,6.360821827581492,16.063201063790125,16.063201063790125,4,0,5,86
46,19.804596294132995,19.804596294132995,6.123787391104426,19.804596294132995,19.804596294132995,4,0,5,87
35,15.628317198354607,15.628317198354607,5.2585973131842865,15.628317198354607,15.628317198354607,4,0,5,88
35,18.152928529707832,18.152928529707832,5.096971429281569,18.152928529707832,18.152928529707832,4,0,5,89
27,14.30046043719786,14.30046043719786,4.948593833496962,14.30046043719786,14.30046043719786,3,0,5,90
